duration,package,dram,peak_rss,initial_temp,mid_temp,final_temp,Version,Algorithm
650522.99,9216590.0,186706.0,2156,45.0,0,64.0,12.0,spectralnorm
684917.555,8558144.0,197692.0,2216,45.0,0,45.0,8.0,spectralnorm
658339.317,8807778.0,189697.0,2208,45.0,0,63.0,8.0,spectralnorm
681052.414,8530923.0,196227.0,2200,45.0,0,45.0,8.0,spectralnorm
658283.619,8771950.0,188964.0,2196,45.0,0,63.0,8.0,spectralnorm
682703.77,8538369.0,196654.0,2216,45.0,0,45.0,8.0,spectralnorm
649599.347,9098487.0,186706.0,2204,45.0,0,65.0,8.0,spectralnorm
679779.174,8561929.0,195312.0,2200,45.0,0,45.0,8.0,spectralnorm
650696.462,9082191.0,186767.0,2212,45.0,0,64.0,8.0,spectralnorm
680665.375,8592446.0,196594.0,2200,45.0,0,45.0,8.0,spectralnorm
651432.19,9058144.0,187133.0,2220,45.0,0,64.0,8.0,spectralnorm
684060.902,8626076.0,197814.0,2212,45.0,0,45.0,10.0,spectralnorm
652767.878,9001076.0,187805.0,2204,45.0,0,63.0,10.0,spectralnorm
680503.172,8610879.0,196045.0,2216,45.0,0,45.0,10.0,spectralnorm
653297.105,8996376.0,187926.0,2196,45.0,0,63.0,10.0,spectralnorm
680430.981,8578164.0,195617.0,2220,45.0,0,45.0,10.0,spectralnorm
654025.009,8996742.0,187927.0,2200,45.0,0,65.0,10.0,spectralnorm
680918.877,8557778.0,196044.0,2216,45.0,0,45.0,10.0,spectralnorm
654647.193,8926003.0,188293.0,2212,45.0,0,63.0,10.0,spectralnorm
680522.054,8582620.0,196044.0,2220,45.0,0,45.0,10.0,spectralnorm
655165.511,8909157.0,188598.0,2196,45.0,0,63.0,10.0,spectralnorm
686434.808,8578896.0,198302.0,2220,45.0,0,45.0,15.0,spectralnorm
658368.108,8725381.0,189636.0,2216,45.0,0,63.0,15.0,spectralnorm
679987.448,8505106.0,195739.0,2216,45.0,0,45.0,15.0,spectralnorm
658239.946,8807533.0,189025.0,2212,45.0,0,63.0,15.0,spectralnorm
680833.483,8523537.0,196105.0,2216,45.0,0,45.0,15.0,spectralnorm
658238.451,8690225.0,189330.0,2216,45.0,0,63.0,15.0,spectralnorm
682750.473,8491860.0,196593.0,2212,45.0,0,45.0,15.0,spectralnorm
649597.876,9062233.0,186461.0,2200,45.0,0,65.0,15.0,spectralnorm
679154.33,8585733.0,195678.0,2212,45.0,0,45.0,15.0,spectralnorm
650320.559,9081458.0,187133.0,2200,45.0,0,66.0,15.0,spectralnorm
683726.604,8533120.0,197632.0,2200,45.0,0,45.0,3.8,spectralnorm
651983.67,8939370.0,187499.0,2220,45.0,0,61.0,3.8,spectralnorm
680645.704,8538125.0,195801.0,2220,45.0,0,45.0,3.8,spectralnorm
652860.866,8985755.0,187255.0,2220,45.0,0,63.0,3.8,spectralnorm
680514.578,8529580.0,196167.0,2148,45.0,0,45.0,3.8,spectralnorm
653441.715,8965736.0,187927.0,2220,45.0,0,61.0,3.8,spectralnorm
680807.33,8486917.0,195861.0,2208,45.0,0,45.0,3.8,spectralnorm
653781.983,8944740.0,187926.0,2216,45.0,0,61.0,3.8,spectralnorm
680621.334,8529702.0,196105.0,2212,45.0,0,45.0,3.8,spectralnorm
654204.944,8924782.0,188537.0,2156,45.0,0,63.0,3.8,spectralnorm
685651.078,8707314.0,198302.0,2152,45.0,0,45.0,11.1,spectralnorm
655857.355,8964211.0,188660.0,2192,45.0,0,61.0,11.1,spectralnorm
681023.42,8813698.0,196044.0,2212,45.0,0,45.0,11.1,spectralnorm
656855.572,9057167.0,188903.0,2196,45.0,0,65.0,11.1,spectralnorm
680977.114,8701149.0,196105.0,2156,45.0,0,45.0,11.1,spectralnorm
657248.17,9031593.0,189209.0,2216,45.0,0,61.0,11.1,spectralnorm
680744.104,8843483.0,196105.0,2216,45.0,0,45.0,11.1,spectralnorm
658093.76,8984291.0,189148.0,2220,45.0,0,62.0,11.1,spectralnorm
681750.188,8670204.0,196472.0,2220,45.0,0,45.0,11.1,spectralnorm
658322.737,8972512.0,189087.0,2204,45.0,0,64.0,11.1,spectralnorm
683297.065,8515298.0,197448.0,2212,45.0,0,45.0,13.0,spectralnorm
651715.797,8923439.0,187438.0,2220,45.0,0,63.0,13.0,spectralnorm
680168.329,8485452.0,195739.0,2208,45.0,0,45.0,13.0,spectralnorm
652070.46,8852760.0,187195.0,2220,45.0,0,63.0,13.0,spectralnorm
680781.629,8471414.0,196044.0,2212,45.0,0,45.0,13.0,spectralnorm
652655.879,8912330.0,187622.0,2204,45.0,0,66.0,13.0,spectralnorm
682239.773,8451761.0,196715.0,2156,45.0,0,45.0,13.0,spectralnorm
653638.535,8788979.0,187866.0,2200,45.0,0,62.0,13.0,spectralnorm
680615.862,8438028.0,195739.0,2196,45.0,0,45.0,13.0,spectralnorm
654633.469,8783059.0,188049.0,2192,45.0,0,63.0,13.0,spectralnorm
1930989.269,29272447.0,555724.0,1720,45.0,0,67.0,3.8,nbody
1927556.464,29152636.0,553831.0,1720,45.0,0,66.0,3.8,nbody
1927808.559,29160448.0,553893.0,1720,45.0,0,67.0,3.8,nbody
1916222.523,29767136.0,550352.0,1720,45.0,0,67.0,3.8,nbody
1918978.972,29439927.0,551268.0,1716,45.0,0,67.0,3.8,nbody
1918010.904,29422837.0,550902.0,1720,45.0,0,67.0,3.8,nbody
1923149.72,29327501.0,552428.0,1716,45.0,0,66.0,3.8,nbody
1921476.613,29415879.0,552245.0,1716,45.0,0,67.0,3.8,nbody
1924216.449,29244554.0,552550.0,1720,45.0,0,66.0,3.8,nbody
1924795.496,29211900.0,553160.0,1716,45.0,0,67.0,3.8,nbody
1675799.799,23331605.0,481811.0,1716,45.0,0,61.0,8.0,nbody
1677291.51,23301332.0,481810.0,1720,45.0,0,61.0,8.0,nbody
1676448.623,23392579.0,481567.0,1716,45.0,0,66.0,8.0,nbody
1675428.437,23402345.0,481139.0,1720,45.0,0,66.0,8.0,nbody
1676674.241,23369325.0,481810.0,1720,45.0,0,66.0,8.0,nbody
1679095.651,23274293.0,482787.0,1716,45.0,0,66.0,8.0,nbody
1677617.818,23294313.0,485472.0,1720,45.0,0,66.0,8.0,nbody
1677890.685,23310365.0,484679.0,1720,45.0,0,66.0,8.0,nbody
1670064.622,23652161.0,479674.0,1716,45.0,0,66.0,8.0,nbody
1668537.244,23595276.0,479552.0,1716,45.0,0,66.0,8.0,nbody
1710729.45,23618226.0,491881.0,1720,45.0,0,66.0,14.0,nbody
1693911.032,23306215.0,486510.0,1720,45.0,0,61.0,14.0,nbody
1698288.07,24018737.0,487852.0,1716,45.0,0,66.0,14.0,nbody
1694396.52,23258912.0,486998.0,1716,45.0,0,66.0,14.0,nbody
1696680.727,23095949.0,487425.0,1716,45.0,0,61.0,14.0,nbody
1701401.178,23654053.0,488646.0,1716,45.0,0,61.0,14.0,nbody
1686827.034,23939147.0,484618.0,1720,45.0,0,66.0,14.0,nbody
1684540.933,23429627.0,484190.0,1716,45.0,0,61.0,14.0,nbody
1685346.053,23339723.0,484068.0,1720,45.0,0,61.0,14.0,nbody
1688077.842,23440858.0,484923.0,1720,45.0,0,63.0,14.0,nbody
1723681.016,23569337.0,495482.0,1720,45.0,0,62.0,12.0,nbody
1725618.872,23369630.0,495604.0,1720,45.0,0,61.0,12.0,nbody
1711867.522,24009948.0,492064.0,1716,45.0,0,61.0,12.0,nbody
1714303.091,23767761.0,492675.0,1716,45.0,0,61.0,12.0,nbody
1713496.612,23762818.0,492492.0,1716,45.0,0,61.0,12.0,nbody
1715346.399,23780701.0,492735.0,1716,45.0,0,60.0,12.0,nbody
